vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW	is.bnAb
IGHV3-30	8	0.4	IGKV3-11	9	0.04	0.02	0	0	0
IGHV3-7	13	2.75	IGLV1-47	11	0.06	0.04	0	0	0
IGHV5-51	16	1.65	IGKV3-15	10	0.06	0.06	0	0	0
IGHV3-7	13	1.45	IGKV2-24	9	0.07	0.05	0	0	0
IGHV5-51	16	1.8	IGKV1-12	10	0.04	0.04	0	0	0
IGHV5-51	16	1.8	IGKV1-12	10	0.04	0.04	0	0	0
IGHV3-7	13	2.5500000000000003	IGKV4-1	9	0.12	0.12	0	0	0
IGHV5-51	16	3.15	IGKV3-20	9	0.08	0.05	0	0	0
IGHV3-7	13	3.0	IGKV1-17	9	0.04	0.04	0	0	0
IGHV5-51	16	2.35	IGKV1-5	8	0.04	0.04	0	0	0
IGHV3-7	13	2.35	IGLV2-14	10	0.09	0.06	0	0	0
IGHV3-7	13	2.35	IGLV2-14	10	0.08	0.06	0	0	0
IGHV3-7	13	2.1	IGLV2-14	10	0.1	0.07	0	0	0
IGHV3-30-3	13	3.6500000000000004	IGLV2-11	10	0.09	0.07	0	0	0
IGHV3-48	17	3.85	IGKV1-39	8	0.01	0.01	0	0	0
IGHV4-39	13	1.15	IGKV3-20	8	0.12	0.07	0	0	0
IGHV3-53	20	2.500000000000001	IGKV1-9	10	0.16	0.15	0	0	0
IGHV4-4	16	1.9500000000000004	IGLV3-19	11	0.0	0.0	0	0	0
IGHV4-59	16	2.1	IGKV3-15	9	0.07	0.04	0	0	0
IGHV1-24	18	3.35	IGKV1-5	9	0.0	0.0	0	0	0
IGHV1-18	18	4.65	IGLV1-47	11	0.0	0.0	0	0	0
IGHV4-31	17	3.25	IGKV3-15	11	0.08	0.05	0	0	0
IGHV4-31	17	2.5	IGKV3-15	11	0.19	0.17	0	0	0
IGHV1-69	14	1.45	IGLV3-21	10	0.19	0.16	0	0	0
IGHV1-69	16	2.55	IGKV2-28	9	0.14	0.13	0	0	0
IGHV3-7	13	4.9	IGKV3-20	11	0.01	0.01	0	0	0
IGHV1-69	16	5.05	IGKV3-15	9	0.03	0.04	0	0	0
IGHV3-7	13	2.8	IGLV4-69	9	0.06	0.02	0	0	0
IGHV3-7	13	1.25	IGKV1-39	9	0.1	0.09	0	0	0
IGHV1-69	16	1.3	IGLV2-14	10	0.06	0.05	0	0	0
IGHV3-7	13	3.1	IGLV2-14	10	0.01	0.0	0	0	0
IGHV1-69	16	2.1	IGLV3-10	11	0.19	0.15	0	0	0
IGHV3-7	13	2.85	IGLV3-1	9	0.03	0.02	0	0	0
IGHV3-64	10	0.95	IGKV4-1	9	0.11	0.07	0	0	0
IGHV3-9	16	0.7	IGLV3-1	9	0.15	0.12	0	0	0
IGHV4-59	8	0.4	IGKV2-29	9	0.09	0.06	0	0	0
IGHV3-9	16	0.9	IGLV1-44	11	0.21	0.22	0	0	0
IGHV3-72	13	3.35	IGKV1-17	9	0.03	0.02	0	0	0
IGHV3-72	13	2.1500000000000004	IGKV1-17	9	0.08	0.04	0	0	0
IGHV3-9	16	1.6	IGKV3-15	10	0.12	0.11	0	0	0
IGHV3-72	13	2.7	IGKV1-17	9	0.06	0.02	0	0	0
IGHV2-5	13	1.05	IGKV2-28	9	0.03	0.02	0	0	0
IGHV3-53	18	4.249999999999999	IGKV1-39	9	0.0	0.0	0	0	0
IGHV5-51	10	0.4	IGLV8-61	10	0.07	0.06	0	0	0
IGHV3-30-3	13	4.05	IGLV2-14	10	0.0	0.0	0	0	0
IGHV4-31	17	3.05	IGKV1-5	8	0.0	0.0	0	0	0
IGHV3-48	11	3.6	IGLV1-40	12	0.07	0.02	0	0	0
IGHV1-69	16	2.75	IGKV1-27	9	0.0	0.0	0	0	0
IGHV1-69	18	5.050000000000001	IGLV1-51	11	0.0	0.0	0	0	0
IGHV1-2	19	5.749999999999999	IGLV2-14	11	0.0	0.0	0	0	0
IGHV4-34	16	2.3499999999999996	IGKV3-15	9	0.05	0.04	0	0	0
IGHV3-72	13	2.6	IGKV1-17	9	0.07	0.06	0	0	0
IGHV3-72	13	2.2	IGKV1-9	9	0.05	0.04	0	0	0
IGHV4-34	16	3.7	IGLV2-11	10	0.03	0.02	0	0	0
IGHV4-31	8	0.6	IGLV8-61	9	0.08	0.07	0	0	0
IGHV4-34	16	1.35	IGKV1-39	9	0.14	0.12	0	0	0
IGHV4-31	8	0.6	IGLV8-61	9	0.08	0.07	0	0	0
IGHV4-31	8	0.6	IGLV8-61	9	0.06	0.06	0	0	0
IGHV4-31	8	0.6	IGLV8-61	9	0.05	0.05	0	0	0
IGHV4-31	8	0.6	IGLV8-61	9	0.08	0.09	0	0	0
IGHV3-7	8	0.95	IGLV4-69	9	0.07	0.06	0	0	0
IGHV3-43D	10	1.3000000000000003	IGKV3-20	8	0.09	0.06	0	0	0
IGHV3-11	16	3.25	IGKV3-11	11	0.06	0.04	0	0	0
IGHV3-7	8	1.05	IGKV2-30	10	0.05	0.02	0	0	0
IGHV3-11	16	2.0	IGKV1-5	9	0.06	0.05	0	0	0
IGHV3-11	16	2.0	IGKV1-5	9	0.06	0.05	0	0	0
IGHV3-7	8	0.4	IGLV1-44	11	0.15	0.1	0	0	0
IGHV3-7	8	0.4	IGLV1-44	11	0.14	0.09	0	0	0
IGHV3-7	8	0.4	IGLV1-44	11	0.13	0.09	0	0	0
IGHV3-7	8	0.95	IGLV1-51	11	0.13	0.12	0	0	0
IGHV3-43	16	2.5500000000000003	IGKV1-8	9	0.15	0.12	0	0	0
IGHV3-7	8	1.15	IGLV7-46	9	0.1	0.06	0	0	0
IGHV5-10-1	16	1.75	IGKV4-1	9	0.07	0.07	0	0	0
IGHV3-48	8	0.95	IGLV4-69	9	0.11	0.06	0	0	0
IGHV5-10-1	16	2.4	IGKV1-33	9	0.04	0.02	0	0	0
IGHV3-30	18	1.65	IGLV3-21	13	0.19	0.15	0	0	0
IGHV3-48	11	3.1	IGLV7-46	9	0.13	0.13	0	0	0
IGHV3-30-3	16	3.25	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-33	17	3.8000000000000003	IGKV2-29	9	0.0	0.0	0	0	0
IGHV1-3	22	5.6499999999999995	IGKV2-28	9	0.0	0.0	0	0	0
IGHV3-21	13	0.7	IGLV2-14	10	0.0	0.0	0	0	0
IGHV5-51	10	2.65	IGKV3-20	10	0.03	0.02	0	0	0
IGHV1-2	19	4.999999999999999	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-53	16	2.15	IGLV3-21	11	0.0	0.0	0	0	0
IGHV5-10-1	16	2.5	IGLV2-23	10	0.15	0.16	0	0	0
IGHV5-10-1	16	2.5	IGLV2-23	10	0.13	0.13	0	0	0
IGHV3-49	8	0.30000000000000004	IGLV3-25	9	0.07	0.07	0	0	0
IGHV5-10-1	16	2.3	IGKV3-20	9	0.03	0.01	0	0	0
IGHV3-49	8	1.85	IGLV1-44	11	0.06	0.04	0	0	0
IGHV3-7	20	3.7	IGLV2-14	11	0.07	0.07	0	0	0
IGHV6-1	15	2.4000000000000004	IGLV1-40	11	0.06	0.06	0	0	0
IGHV3-7	20	2.0	IGLV3-25	12	0.15	0.12	0	0	0
IGHV1-46	15	1.7500000000000002	IGKV4-1	9	0.24	0.27	0	0	0
IGHV3-23	16	2.4	IGLV8-61	10	0.12	0.06	0	0	0
IGHV3-23	16	1.2000000000000002	IGKV1-12	9	0.13	0.1	0	0	0
IGHV1-2	8	0.4	IGKV2D-29	9	0.08	0.07	0	0	0
IGHV1-2	8	0.7999999999999999	IGLV2-14	10	0.16	0.13	0	0	0
IGHV3-23	16	1.1	IGLV1-44	10	0.11	0.1	0	0	0
IGHV3-23	16	1.6	IGKV1-39	9	0.06	0.05	0	0	0
IGHV1-2	8	0.85	IGKV2-28	9	0.09	0.09	0	0	0
IGHV3-23	16	2.5500000000000003	IGKV3-20	8	0.0	0.0	0	0	0
IGHV1-2	8	0.4	IGKV6-21	9	0.03	0.04	0	0	0
IGHV1-2	19	4.05	IGLV2-23	10	0.0	0.0	0	0	0
IGHV1-2	19	4.05	IGLV2-23	10	0.0	0.0	0	0	0
IGHV3-48	11	2.4000000000000004	IGKV3-15	9	0.05	0.02	0	0	0
IGHV3-13	20	3.1000000000000005	IGLV2-23	10	0.0	0.0	0	0	0
IGHV4-59	16	2.75	IGKV4-1	9	0.08	0.05	0	0	0
IGHV1-2	17	2.5500000000000003	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-30-3	16	2.7	IGLV1-51	11	0.0	0.0	0	0	0
IGHV2-26	18	4.9	IGKV1-39	9	0.11	0.09	0	0	0
IGHV1-18	18	3.6	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-73	13	1.35	IGKV2-28	9	0.16	0.13	0	0	0
IGHV3-23	16	3.15	IGKV4-1	9	0.12	0.1	0	0	0
IGHV3-73	13	1.85	IGKV2-28	9	0.14	0.1	0	0	0
IGHV3-73	13	2.75	IGLV2-14	10	0.06	0.06	0	0	0
IGHV3-23	16	2.2	IGKV3-11	9	0.12	0.09	0	0	0
IGHV3-73	13	0.7	IGKV1-5	9	0.25	0.27	0	0	0
IGHV3-23	16	1.3	IGLV3-21	11	0.08	0.07	0	0	0
IGHV3-73	13	0.7999999999999999	IGKV2-28	9	0.14	0.11	0	0	0
IGHV3-73	13	0.7999999999999999	IGKV2-28	9	0.14	0.11	0	0	0
IGHV3-23	16	1.6500000000000001	IGKV1-33	9	0.09	0.07	0	0	0
IGHV4-59	16	2.6	IGKV1-39	8	0.07	0.04	0	0	0
IGHV4-59	13	2.0500000000000003	IGKV2-28	9	0.17	0.16	0	0	0
IGHV4-59	16	3.45	IGKV1-39	9	0.11	0.1	0	0	0
IGHV4-59	13	1.9000000000000001	IGLV3-21	12	0.12	0.11	0	0	0
IGHV4-59	13	1.5000000000000002	IGLV3-1	11	0.14	0.16	0	0	0
IGHV4-59	16	5.050000000000001	IGKV2-28	10	0.0	0.0	0	0	0
IGHV4-59	13	2.6500000000000004	IGKV1-5	8	0.12	0.12	0	0	0
IGHV4-59	16	2.4000000000000004	IGKV1-5	9	0.13	0.1	0	0	0
IGHV4-59	13	2.35	IGLV5-48	9	0.14	0.11	0	0	0
IGHV4-59	13	2.35	IGLV5-48	9	0.14	0.11	0	0	0
IGHV4-59	16	3.1500000000000004	IGKV1-5	10	0.12	0.09	0	0	0
IGHV3-15	13	1.2000000000000002	IGKV1-39	10	0.12	0.1	0	0	0
IGHV3-15	13	1.2000000000000002	IGKV1-39	10	0.12	0.1	0	0	0
IGHV3-15	13	1.2000000000000002	IGKV1-39	10	0.12	0.1	0	0	0
IGHV2-70	16	5.35	IGKV3-20	9	0.0	0.0	0	0	0
IGHV2-26	18	4.05	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-30	17	1.3000000000000003	IGLV2-11	9	0.0	0.0	0	0	0
IGHV3-48	11	1.95	IGKV2-30	10	0.07	0.04	0	0	0
IGHV4-59	18	2.3000000000000003	IGKV1-12	9	0.0	0.0	0	0	0
IGHV3-74	15	3.0000000000000004	IGLV3-21	11	0.0	0.0	0	0	0
IGHV1-8	13	1.2500000000000002	IGKV2D-29	9	0.0	0.0	0	0	0
IGHV1-2	14	2.55	IGLV2-23	10	0.0	0.0	0	0	0
IGHV4-59	13	2.2	IGKV1-5	9	0.05	0.02	0	0	0
IGHV4-59	16	3.8	IGKV3-11	9	0.12	0.1	0	0	0
IGHV4-59	13	1.6500000000000001	IGLV2-23	10	0.05	0.04	0	0	0
IGHV4-59	16	2.8000000000000003	IGKV4-1	9	0.03	0.0	0	0	0
IGHV4-59	13	2.2	IGKV1-33	8	0.1	0.09	0	0	0
IGHV4-59	16	1.55	IGKV1-5	9	0.12	0.09	0	0	0
IGHV4-59	13	2.1500000000000004	IGKV3-20	10	0.08	0.05	0	0	0
IGHV4-59	16	2.95	IGKV1-12	9	0.07	0.05	0	0	0
IGHV4-59	13	3.0000000000000004	IGLV1-40	10	0.15	0.12	0	0	0
IGHV4-59	13	3.05	IGLV8-61	10	0.03	0.04	0	0	0
IGHV1-3	16	2.05	IGKV1-16	9	0.26	0.26	0	0	0
IGHV1-3	16	2.05	IGKV1-16	9	0.21	0.2	0	0	0
IGHV4-59	13	2.45	IGKV1-33	9	0.13	0.06	0	0	0
IGHV1-3	16	4.8	IGLV3-1	10	0.06	0.05	0	0	0
IGHV4-59	13	3.1	IGLV3-1	10	0.19	0.12	0	0	0
IGHV1-3	16	1.6	IGKV1-33	10	0.21	0.18	0	0	0
IGHV4-59	13	1.45	IGLV2-11	10	0.08	0.06	0	0	0
IGHV1-3	16	1.5499999999999998	IGKV1-39	9	0.08	0.05	0	0	0
IGHV4-59	13	2.7	IGKV4-1	9	0.04	0.04	0	0	0
IGHV1-3	16	3.15	IGLV3-9	9	0.09	0.07	0	0	0
IGHV1-18	18	4.449999999999999	IGKV3-20	9	0.0	0.0	0	0	0
IGHV4-4	11	0.4	IGKV1-NL1	9	0.11	0.09	0	0	0
IGHV2-70	18	2.7	IGLV3-25	10	0.0	0.0	0	0	0
IGHV3-9	13	3.3	IGKV3-15	9	0.08	0.07	0	0	0
IGHV3-30	17	3.4000000000000004	IGKV2-28	9	0.05	0.04	0	0	0
IGHV4-34	18	5.25	IGKV3-11	10	0.01	0.01	0	0	0
IGHV3-48	11	2.5500000000000003	IGLV4-69	10	0.08	0.04	0	0	0
IGHV1-18	18	4.549999999999999	IGKV4-1	8	0.0	0.0	0	0	0
IGHV1-18	13	1.9500000000000002	IGLV3-21	10	0.11	0.07	0	0	0
IGHV4-34	16	4.05	IGLV3-19	11	0.0	0.0	0	0	0
IGHV3-21	16	1.1	IGKV1-5	9	0.18	0.15	0	0	0
IGHV4-59	13	1.7999999999999998	IGLV2-11	10	0.0	0.0	0	0	0
IGHV4-59	13	1.7500000000000002	IGKV3-20	10	0.11	0.07	0	0	0
IGHV4-59	13	2.05	IGKV3-20	10	0.22	0.21	0	0	0
IGHV3-21	16	3.8	IGLV2-14	11	0.08	0.02	0	0	0
IGHV3-21	16	1.35	IGLV1-44	11	0.07	0.04	0	0	0
IGHV3-21	16	1.25	IGLV1-44	11	0.1	0.05	0	0	0
IGHV3-21	16	1.25	IGLV1-44	11	0.09	0.06	0	0	0
IGHV4-59	13	3.2	IGLV1-40	11	0.02	0.01	0	0	0
IGHV3-21	16	3.95	IGKV3-15	9	0.11	0.06	0	0	0
IGHV4-59	13	2.45	IGKV2-28	9	0.03	0.02	0	0	0
IGHV3-21	16	2.2	IGLV1-47	11	0.05	0.05	0	0	0
IGHV4-59	13	3.1	IGKV1-5	9	0.06	0.04	0	0	0
IGHV3-21	16	3.7	IGKV3-20	9	0.12	0.11	0	0	0
IGHV4-59	13	2.3	IGLV2-14	10	0.06	0.06	0	0	0
IGHV3-21	16	2.6500000000000004	IGKV3-20	8	0.13	0.09	0	0	0
IGHV4-59	13	2.55	IGKV3-11	6	0.05	0.02	0	0	0
IGHV3-21	16	3.9000000000000004	IGLV1-47	11	0.13	0.12	0	0	0
IGHV3-66	15	1.2500000000000002	IGLV4-69	9	0.1	0.1	0	0	0
IGHV3-66	15	2.8000000000000003	IGLV1-51	11	0.08	0.07	0	0	0
IGHV3-21	16	3.05	IGLV2-11	11	0.12	0.09	0	0	0
IGHV3-74	15	3.0	IGLV2-14	11	0.06	0.05	0	0	0
IGHV3-21	16	1.7000000000000002	IGKV1-5	9	0.16	0.1	0	0	0
IGHV1-18	13	0.9	IGLV3-1	9	0.17	0.13	0	0	0
IGHV3-64	16	2.85	IGKV1-5	9	0.0	0.0	0	0	0
IGHV4-31	17	3.6500000000000004	IGLV3-9	10	0.07	0.05	0	0	0
IGHV3-64	16	2.85	IGKV1-33	10	0.0	0.0	0	0	0
IGHV3-48	11	0.8	IGLV1-51	11	0.05	0.01	0	0	0
IGHV1-2	14	1.05	IGKV2-28	9	0.0	0.0	0	0	0
IGHV4-31	18	3.3000000000000003	IGLV3-21	11	0.1	0.06	0	0	0
IGHV2-5	16	3.95	IGLV3-25	10	0.0	0.0	0	0	0
IGHV1-18	18	2.75	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-7	17	2.55	IGKV1-9	9	0.0	0.0	0	0	0
IGHV3-23	13	3.2	IGKV1-5	9	0.0	0.0	0	0	0
IGHV3-7	15	0.8999999999999999	IGKV1D-8	9	0.05	0.05	0	0	0
IGHV3-30-3	10	1.0	IGLV3-10	13	0.07	0.05	0	0	0
IGHV3-7	15	3.35	IGLV7-43	9	0.07	0.05	0	0	0
IGHV4-39	16	2.45	IGKV3-20	9	0.14	0.09	0	0	0
IGHV3-64D	15	3.8000000000000003	IGLV6-57	9	0.03	0.02	0	0	0
IGHV4-39	16	2.4000000000000004	IGKV3-20	10	0.13	0.13	0	0	0
IGHV4-39	16	2.75	IGKV3-15	10	0.11	0.05	0	0	0
IGHV3-30	13	3.05	IGKV1-27	9	0.11	0.09	0	0	0
IGHV4-39	16	2.0	IGLV1-44	11	0.14	0.07	0	0	0
IGHV3-30	13	2.85	IGLV3-1	11	0.11	0.09	0	0	0
IGHV4-39	16	1.25	IGKV1-16	9	0.11	0.07	0	0	0
IGHV4-39	16	1.25	IGKV1-16	9	0.11	0.07	0	0	0
IGHV3-30	13	2.3000000000000003	IGKV2-30	9	0.31	0.27	0	0	0
IGHV4-39	16	2.95	IGKV3-20	10	0.01	0.01	0	0	0
IGHV3-30	13	1.45	IGKV1-39	9	0.08	0.06	0	0	0
IGHV3-30	13	2.95	IGKV1-16	9	0.12	0.1	0	0	0
IGHV4-39	16	3.0500000000000003	IGKV4-1	9	0.03	0.02	0	0	0
IGHV3-30	13	3.6	IGLV1-36	11	0.15	0.12	0	0	0
IGHV4-39	16	4.550000000000001	IGKV3-11	8	0.03	0.04	0	0	0
IGHV4-39	16	3.4	IGKV3-20	9	0.11	0.1	0	0	0
IGHV3-30	13	1.9	IGLV3-21	11	0.19	0.2	0	0	0
IGHV3-30	13	1.1	IGLV3-21	11	0.18	0.13	0	0	0
IGHV5-51	18	4.65	IGLV2-14	10	0.0	0.0	0	0	0
IGHV3-11	18	2.6	IGKV1-5	9	0.0	0.0	0	0	0
IGHV4-31	17	3.6000000000000005	IGKV3-20	10	0.01	0.01	0	0	0
IGHV3-15	13	3.2	IGLV1-40	12	0.0	0.0	0	0	0
IGHV3-48	11	1.65	IGLV3-10	10	0.0	0.0	0	0	0
IGHV3-30	13	0.8999999999999999	IGLV3-21	11	0.08	0.07	0	0	0
IGHV1-2	14	0.6	IGKV3-11	11	0.1	0.07	0	0	0
IGHV3-7	17	5.8999999999999995	IGLV3-21	12	0.0	0.0	0	0	0
IGHV2-5	16	2.9000000000000004	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-7	18	5.6499999999999995	IGKV1-39	12	0.0	0.0	0	0	0
IGHV3-7	18	5.6499999999999995	IGKV1-39	12	0.0	0.0	0	0	0
IGHV6-1	21	4.999999999999999	IGLV1-51	11	0.1	0.09	0	0	0
IGHV2-70	11	2.15	IGLV2-23	9	0.01	0.01	0	0	0
IGHV5-51	11	0.5	IGKV3-20	9	0.08	0.05	0	0	0
IGHV3-48	13	2.45	IGKV2-28	9	0.0	0.0	0	0	0
IGHV3-49	17	3.5	IGKV2-28	8	0.0	0.0	0	0	0
IGHV1-69	19	1.8000000000000003	IGKV3-15	10	0.19	0.16	0	0	0
IGHV6-1	14	1.6	IGLV2-11	12	0.12	0.11	0	0	0
IGHV3-9	18	1.4	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-30	13	3.45	IGLV2-14	10	0.11	0.07	0	0	0
IGHV4-39	16	4.45	IGKV1-16	9	0.04	0.04	0	0	0
IGHV3-30-3	13	2.35	IGKV2-28	9	0.07	0.04	0	0	0
IGHV4-39	16	3.5500000000000003	IGKV3-15	11	0.03	0.01	0	0	0
IGHV3-30-3	13	4.6	IGLV2-11	10	0.15	0.15	0	0	0
IGHV4-39	16	0.6	IGKV3-11	9	0.15	0.11	0	0	0
IGHV3-30-3	13	2.85	IGLV2-11	10	0.05	0.05	0	0	0
IGHV4-39	16	4.050000000000001	IGLV3-21	12	0.0	0.0	0	0	0
IGHV3-30-3	13	3.1	IGKV3-20	9	0.01	0.0	0	0	0
IGHV4-39	16	4.05	IGKV3-20	10	0.16	0.1	0	0	0
IGHV3-30	13	1.65	IGLV8-61	9	0.12	0.07	0	0	0
IGHV4-39	16	1.55	IGKV1-12	9	0.07	0.05	0	0	0
IGHV4-30-4	16	1.2000000000000002	IGLV2-14	12	0.08	0.06	0	0	0
IGHV3-30-3	13	1.7	IGLV2-14	10	0.06	0.02	0	0	0
IGHV4-30-4	16	3.05	IGKV3-15	10	0.05	0.04	0	0	0
IGHV3-30	13	2.2	IGKV2-30	9	0.12	0.07	0	0	0
IGHV3-30	13	1.15	IGKV2-24	9	0.12	0.07	0	0	0
IGHV4-30-4	16	1.85	IGKV3-20	10	0.11	0.07	0	0	0
IGHV3-64	16	2.7	IGKV4-1	10	0.16	0.15	0	0	0
IGHV3-30-3	13	3.3000000000000003	IGLV2-18	10	0.02	0.0	0	0	0
IGHV4-31	17	2.4	IGKV1-39	9	0.02	0.0	0	0	0
IGHV4-4	21	3.3000000000000003	IGKV3-20	9	0.02	0.0	0	0	0
IGHV3-30-3	16	3.1500000000000004	IGLV3-19	11	0.0	0.0	0	0	0
IGHV3-15	15	3.0000000000000004	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-61	18	1.95	IGKV4-1	9	0.0	0.0	0	0	0
IGHV3-48	11	1.35	IGKV2-30	9	0.04	0.02	0	0	0
IGHV1-2	14	2.55	IGKV1-5	8	0.0	0.0	0	0	0
IGHV1-18	21	3.3000000000000003	IGLV2-23	10	0.05	0.05	0	0	0
IGHV3-7	17	2.7	IGKV1-6	9	0.0	0.0	0	0	0
IGHV2-5	16	2.5	IGLV1-44	11	0.0	0.0	0	0	0
IGHV3-64	16	2.3	IGLV2-14	11	0.1	0.1	0	0	0
IGHV3-64	16	3.15	IGLV2-14	11	0.13	0.1	0	0	0
IGHV3-64	16	3.15	IGLV2-14	11	0.1	0.07	0	0	0
IGHV3-30	13	2.9	IGLV7-43	9	0.12	0.09	0	0	0
IGHV5-51	10	0.4	IGLV2-23	9	0.05	0.01	0	0	0
IGHV3-30	13	1.15	IGKV2-30	9	0.13	0.07	0	0	0
IGHV4-59	10	2.95	IGKV3-20	10	0.14	0.09	0	0	0
IGHV3-30	13	1.0999999999999999	IGKV1-27	9	0.18	0.13	0	0	0
IGHV1-46	16	3.95	IGKV3-20	9	0.08	0.07	0	0	0
IGHV3-30	13	0.6	IGKV1D-13	9	0.1	0.05	0	0	0
IGHV3-30	13	0.6	IGKV1D-13	9	0.08	0.02	0	0	0
IGHV1-3	10	1.0	IGLV1-47	12	0.11	0.09	0	0	0
IGHV3-21	8	0.95	IGLV1-51	11	0.08	0.07	0	0	0
IGHV3-72	15	2.5000000000000004	IGKV1-17	9	0.02	0.01	0	0	0
IGHV1-3	10	0.9	IGKV2-28	9	0.14	0.1	0	0	0
IGHV4-38-2	16	2.6000000000000005	IGKV4-1	9	0.12	0.12	0	0	0
IGHV3-15	8	0.7	IGLV1-47	11	0.04	0.02	0	0	0
IGHV2-5	10	2.3	IGLV1-47	11	0.1	0.09	0	0	0
IGHV2-5	10	1.9000000000000001	IGLV1-47	11	0.03	0.0	0	0	0
IGHV3-53	15	2.4000000000000004	IGLV1-40	11	0.02	0.01	0	0	0
IGHV2-5	10	2.7	IGLV1-47	11	0.03	0.01	0	0	0
IGHV3-53	15	2.95	IGKV1-39	9	0.11	0.11	0	0	0
IGHV3-48	16	2.2	IGKV1-33	9	0.09	0.07	0	0	0
IGHV2-5	15	2.2000000000000006	IGLV1-40	11	0.14	0.16	0	0	0
IGHV3-23	18	3.5000000000000004	IGKV4-1	9	0.0	0.0	0	0	0
IGHV3-48	11	1.6	IGKV3-11	9	0.06	0.01	0	0	0
IGHV3-48	11	1.6	IGKV3-11	9	0.07	0.01	0	0	0
IGHV3-30-3	16	3.2500000000000004	IGKV1-27	10	0.0	0.0	0	0	0
IGHV4-59	17	5.95	IGKV3-11	11	0.0	0.0	0	0	0
IGHV3-15	15	3.1	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-49	13	2.0	IGKV3-20	9	0.05	0.05	0	0	0
IGHV3-21	14	4.299999999999999	IGKV2-28	10	0.0	0.0	0	0	0
IGHV3-21	14	4.299999999999999	IGKV2-28	10	0.0	0.0	0	0	0
IGHV4-31	20	4.449999999999999	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-33	12	2.5500000000000003	IGKV3-15	9	0.0	0.0	0	0	0
IGHV3-53	8	0.7999999999999999	IGKV2-29	8	0.08	0.05	0	0	0
IGHV3-48	16	3.55	IGKV1-39	9	0.04	0.0	0	0	0
IGHV3-48	16	2.4	IGKV2-28	9	0.03	0.02	0	0	0
IGHV3-73	15	1.1500000000000001	IGLV3-1	9	0.06	0.05	0	0	0
IGHV3-48	16	2.75	IGKV1-16	9	0.05	0.02	0	0	0
IGHV4-61	15	4.1499999999999995	IGLV1-51	13	0.12	0.07	0	0	0
IGHV3-9	15	1.7000000000000002	IGLV2-8	10	0.07	0.04	0	0	0
IGHV3-48	16	3.05	IGKV3-11	9	0.13	0.09	0	0	0
IGHV3-48	16	3.05	IGKV3-11	9	0.08	0.05	0	0	0
IGHV3-9	15	1.5000000000000004	IGLV3-10	11	0.05	0.04	0	0	0
IGHV3-9	15	1.5000000000000004	IGLV3-10	11	0.09	0.07	0	0	0
IGHV3-48	16	3.45	IGKV1-33	10	0.1	0.07	0	0	0
IGHV3-48	16	2.7500000000000004	IGKV1-27	9	0.05	0.01	0	0	0
IGHV3-9	15	3.25	IGLV2-14	11	0.06	0.05	0	0	0
IGHV3-48	16	2.55	IGLV10-54	11	0.13	0.11	0	0	0
IGHV2-70	15	2.0	IGKV1-9	8	0.03	0.02	0	0	0
IGHV2-70	15	2.0	IGLV1-51	11	0.02	0.01	0	0	0
IGHV3-48	16	3.65	IGKV3-15	10	0.09	0.07	0	0	0
IGHV3-21	16	2.75	IGKV1-5	9	0.06	0.05	0	0	0
IGHV2-70	15	1.2000000000000002	IGLV1-44	11	0.12	0.11	0	0	0
IGHV4-30-4	10	1.05	IGKV1-5	9	0.0	0.0	0	0	0
IGHV2-70	15	4.1	IGLV3-19	11	0.05	0.04	0	0	0
IGHV3-64D	17	5.050000000000001	IGLV2-14	10	0.1	0.09	0	0	0
IGHV1-18	21	3.2500000000000004	IGKV1-5	9	0.09	0.07	0	0	0
IGHV3-49	13	2.7	IGKV1D-13	9	0.11	0.07	0	0	0
IGHV4-34	11	2.2	IGLV1-40	11	0.02	0.01	0	0	0
IGHV3-7	11	1.55	IGLV1-51	10	0.0	0.0	0	0	0
IGHV4-59	16	2.0	IGLV1-47	12	0.0	0.0	0	0	0
IGHV3-15	15	0.95	IGLV2-14	10	0.1	0.09	0	0	0
IGHV1-69	19	2.2	IGKV3-20	9	0.05	0.02	0	0	0
IGHV3-48	10	0.9	IGKV3-20	10	0.08	0.04	0	0	0
IGHV3-33	13	2.55	IGKV1-33	9	0.12	0.12	0	0	0
IGHV3-33	13	1.4000000000000001	IGLV1-44	11	0.16	0.11	0	0	0
IGHV3-74	10	0.9	IGKV1-12	9	0.11	0.11	0	0	0
IGHV3-33	13	2.05	IGKV1-27	9	0.04	0.0	0	0	0
IGHV3-33	13	2.05	IGLV3-10	10	0.07	0.04	0	0	0
IGHV6-1	10	0.6	IGLV1-44	11	0.01	0.01	0	0	0
IGHV6-1	10	0.5	IGLV1-51	11	0.06	0.05	0	0	0
